gpio,time,temperature,humidity,measure_name
27,1696397450774,83.2,67.68,metric
27,1696397489969,83.18,67.1,metric
27,1696397509893,82.47,67.85,metric
27,1696397607830,83.32,67.67,metric
27,1696397622387,82.83,67.92,metric
27,1696398039207,82.72,66.84,metric
27,1696398169557,82.49,67.1,metric
27,1696398263888,83.13,67.39,metric
27,1696398337820,83.01,67.17,metric
27,1696398651891,82.62,67.86,metric
27,1696399047216,82.97,67.5,metric
27,1696399090035,83.13,67.17,metric
27,1696399188530,83.22,66.11,metric
27,1696399232595,82.77,66.78,metric
27,1696399454731,83.06,66.72,metric
27,1696399691652,83.34,67.24,metric
27,1696399911136,83.28,66.79,metric
27,1696400188816,82.75,66.77,metric
27,1696400241209,82.84,66.75,metric
27,1696400684387,83.29,66.94,metric
27,1696400697941,82.45,66.39,metric
27,1696400860146,82.5,66.88,metric
27,1696400954018,83.29,66.53,metric
27,1696400971780,82.71,66.41,metric
27,1696401109637,83.35,66.49,metric
27,1696401129672,82.44,66.78,metric
27,1696401362651,82.46,66.05,metric
27,1696401764169,82.51,66.2,metric
27,1696401947442,82.77,65.72,metric
27,1696402215269,82.6,66.92,metric
27,1696402234441,83.14,66.36,metric
27,1696402512431,82.8,66.61,metric
27,1696402563756,83.35,66.01,metric
27,1696402723953,82.92,66.51,metric
27,1696402934915,82.44,66.95,metric
27,1696403097576,83.13,66.98,metric
27,1696403181069,83.03,65.35,metric
27,1696403325829,82.74,66.24,metric
27,1696403440863,82.97,65.01,metric
27,1696403515360,82.91,66.22,metric
27,1696403551489,83.28,65.16,metric
27,1696403631243,82.97,66.74,metric
27,1696403979132,83.18,65.6,metric
27,1696404308696,82.77,65.74,metric
27,1696404343025,83.15,65.89,metric
27,1696404596218,82.91,65.18,metric
27,1696404704183,83.03,66.34,metric
27,1696404765400,82.61,66.95,metric
27,1696404788273,82.74,66.03,metric
27,1696404924581,82.76,65.69,metric
27,1696405089689,82.95,65.59,metric
27,1696405145086,82.43,65.37,metric
27,1696405192761,83.23,65.01,metric
27,1696405525346,82.59,66.7,metric
27,1696405564014,83.33,66.29,metric
27,1696405639859,82.68,66.19,metric
27,1696405724279,82.82,66.48,metric
27,1696406033865,82.55,65.48,metric
27,1696406073135,83.23,65.42,metric
27,1696406212188,83.21,65.31,metric
27,1696406389487,83.09,65.28,metric
27,1696406559120,82.91,66.56,metric
27,1696406738169,83.28,66.57,metric
27,1696406851233,82.82,66.69,metric
27,1696407042001,82.82,66.4,metric
27,1696407085223,82.59,66.71,metric
27,1696407220567,82.75,66.79,metric
27,1696407796570,83.13,66.53,metric
27,1696408278005,82.92,66.31,metric
27,1696408540277,82.41,66.75,metric
27,1696408640289,82.59,66.63,metric
27,1696409193108,82.79,66.1,metric
27,1696409371203,82.8,66.55,metric
27,1696409469753,82.98,66.22,metric
27,1696410065492,82.59,66.56,metric
27,1696410165465,83.14,66.19,metric
27,1696410299948,83.26,66.37,metric
27,1696410390961,82.68,66.65,metric
27,1696410753455,83.34,66.9,metric
27,1696411064636,83.09,66.29,metric
27,1696411118985,83.12,66.88,metric
27,1696411333969,82.6,66.01,metric
27,1696411392934,83.18,66.8,metric
27,1696411753825,82.79,66.46,metric
27,1696411766368,83.2,66.64,metric
27,1696411842520,83.39,66.14,metric
27,1696412037698,82.52,67.0,metric
27,1696412092386,83.33,66.82,metric
27,1696412290387,83.0,66.15,metric
27,1696412364596,82.5,66.38,metric
27,1696412532524,83.08,66.34,metric
27,1696412708854,82.49,66.97,metric
27,1696412931625,82.96,66.95,metric
27,1696413104011,83.01,66.17,metric
27,1696413185363,83.26,66.52,metric
27,1696413197916,82.91,66.81,metric
27,1696413279267,82.85,66.12,metric
27,1696413299951,82.61,66.4,metric
27,1696413319068,82.76,66.63,metric
27,1696413469167,82.91,66.46,metric
27,1696413744809,82.92,66.44,metric
27,1696413891891,82.79,66.23,metric
27,1696413945214,82.43,66.11,metric
27,1696414136061,83.05,66.73,metric
27,1696414203727,82.71,66.18,metric
27,1696414603361,83.11,66.97,metric
27,1696414806644,83.16,66.37,metric
27,1696415072935,83.14,66.87,metric
27,1696415183055,83.35,66.73,metric
27,1696415246869,82.71,66.12,metric
27,1696415378748,83.31,66.56,metric
27,1696415394280,83.05,66.87,metric
27,1696416155038,83.26,66.93,metric
27,1696416250488,83.35,66.88,metric
27,1696416354339,82.82,66.59,metric
27,1696416985477,82.86,66.74,metric
27,1696417172407,82.73,66.61,metric
27,1696417378509,82.68,65.59,metric
27,1696417716945,82.62,66.35,metric
27,1696417812382,82.97,66.75,metric
27,1696418008369,82.93,66.88,metric
27,1696418056107,83.27,66.07,metric
27,1696418271189,83.26,65.52,metric
27,1696418291276,82.59,65.51,metric
27,1696418480321,83.16,65.25,metric
27,1696418866178,83.12,65.46,metric
27,1696419590368,83.36,65.46,metric
27,1696419606910,83.36,65.99,metric
27,1696419621506,83.37,65.66,metric
27,1696419738744,82.63,65.06,metric
27,1696419792968,82.58,65.18,metric
27,1696419879979,82.92,65.52,metric
27,1696419915084,82.7,65.7,metric
27,1696420109533,82.78,65.85,metric
27,1696420127051,82.6,65.16,metric
27,1696420465872,82.77,65.31,metric
27,1696420826871,82.57,65.59,metric
27,1696420970940,83.2,65.84,metric
27,1696421058923,82.45,65.21,metric
27,1696421134115,82.49,65.85,metric
27,1696421255811,83.27,65.48,metric
27,1696421481004,82.9,65.44,metric
27,1696421562435,82.95,65.72,metric
27,1696421614736,82.74,65.36,metric
27,1696422681538,82.61,65.28,metric
27,1696423046633,82.57,65.39,metric
27,1696423388469,83.02,65.81,metric
27,1696423631292,83.12,65.63,metric
27,1696423821241,82.77,65.22,metric
27,1696424008443,82.81,65.15,metric
27,1696425047903,82.87,65.1,metric
27,1696425148942,82.47,65.24,metric
27,1696425490487,83.27,65.36,metric
27,1696425634229,83.26,65.57,metric
27,1696425966296,82.49,65.63,metric
27,1696426027873,83.27,65.01,metric
27,1696426153995,82.91,65.01,metric
27,1696426184653,83.0,65.74,metric
27,1696426228427,82.7,65.61,metric
27,1696426264583,82.93,65.71,metric
27,1696426326445,82.89,65.83,metric
27,1696426372126,83.07,65.15,metric
27,1696426566540,83.0,65.59,metric
27,1696426753983,83.13,65.39,metric
27,1696426837374,83.28,65.93,metric
27,1696427177176,82.94,65.4,metric
27,1696427280519,83.22,65.22,metric
27,1696427802784,82.41,65.21,metric
27,1696428255625,82.99,65.1,metric
27,1696428596090,82.62,65.66,metric
27,1696428682543,82.82,65.86,metric
27,1696429007129,82.55,65.44,metric
27,1696429227475,82.41,65.13,metric
27,1696429274133,82.97,65.88,metric
27,1696429311250,83.37,65.41,metric
27,1696429886474,82.88,65.39,metric
27,1696429917700,83.1,65.29,metric
27,1696430205614,83.24,64.26,metric
27,1696430334812,83.12,65.92,metric
27,1696430491514,82.46,64.51,metric
27,1696430773624,83.29,64.41,metric
27,1696431081141,82.84,64.9,metric
27,1696431132837,82.74,65.63,metric
27,1696431170955,83.25,65.98,metric
27,1696431497814,82.82,64.67,metric
27,1696431516381,82.98,64.62,metric
27,1696431796645,82.57,64.91,metric
27,1696432029629,82.47,64.19,metric
27,1696432098480,82.81,64.02,metric
27,1696432718079,83.14,64.46,metric
27,1696432989111,82.6,64.62,metric
27,1696433093615,83.32,64.42,metric
27,1696433345877,82.55,64.95,metric
27,1696433546347,83.31,64.97,metric
27,1696433918570,82.53,64.18,metric
27,1696433965285,83.08,64.99,metric
27,1696433995376,82.98,64.22,metric
27,1696434108185,82.61,64.54,metric
27,1696434228808,82.51,64.54,metric
27,1696434325696,82.77,64.38,metric
27,1696434801398,83.37,64.28,metric
27,1696435008819,82.97,64.26,metric
27,1696435182735,83.13,64.79,metric
27,1696435336455,82.5,64.09,metric
27,1696435496221,82.87,64.23,metric
27,1696435543988,82.75,64.12,metric
27,1696435676576,83.04,64.69,metric
27,1696435704678,82.52,64.7,metric
27,1696435803701,82.64,64.57,metric
27,1696435932197,83.15,64.75,metric
27,1696436188301,83.35,65.09,metric
27,1696436571270,82.54,65.05,metric
27,1696436672274,82.45,65.58,metric
27,1696436797976,82.43,65.64,metric
27,1696436835611,82.82,65.77,metric
27,1696436934580,83.18,65.81,metric
27,1696437041037,82.69,65.97,metric
27,1696437149023,82.87,65.23,metric
27,1696437211442,83.39,65.65,metric
27,1696437589361,82.61,65.67,metric
27,1696437604943,83.03,65.64,metric
27,1696437654716,83.27,65.26,metric
27,1696437933645,82.95,65.4,metric
27,1696438840031,83.08,64.14,metric
27,1696438885202,82.78,64.48,metric
27,1696438926367,82.78,64.59,metric
27,1696438988283,82.54,64.26,metric
27,1696439314690,83.35,64.7,metric
27,1696439602992,82.73,64.07,metric
27,1696440202408,82.48,57.97,metric
27,1696440494331,83.34,60.61,metric
27,1696440743092,81.17,57.18,metric
27,1696440795732,78.81,61.53,metric
27,1696440861197,81.37,63.49,metric
27,1696440982899,82.79,63.82,metric
27,1696441135601,79.37,61.31,metric
27,1696441388873,81.57,58.58,metric
27,1696441489640,79.17,60.83,metric
27,1696441540929,80.7,61.89,metric
27,1696441624789,80.75,63.04,metric
27,1696441879959,80.89,59.76,metric
27,1696442002572,80.63,62.8,metric
27,1696442118599,81.39,57.59,metric
27,1696442885503,78.9,60.3,metric
27,1696442990754,78.97,62.32,metric
27,1696443117930,80.76,62.48,metric
27,1696443405990,79.39,64.07,metric
27,1696443442716,81.46,64.5,metric
27,1696443535260,81.16,60.02,metric
27,1696443679968,77.36,61.57,metric
27,1696443741906,79.43,64.66,metric
27,1696443799661,78.94,64.13,metric
27,1696443856049,81.56,64.56,metric
27,1696443952472,79.46,59.2,metric
27,1696444314340,78.83,57.81,metric
27,1696444414858,79.15,65.95,metric
27,1696444517307,81.53,65.36,metric
27,1696444756267,80.78,66.86,metric
27,1696445045164,81.13,66.6,metric
27,1696445130162,81.02,67.7,metric
27,1696445216564,81.31,67.98,metric
27,1696445257723,81.2,67.25,metric
27,1696445678439,83.38,69.46,metric
27,1696445751308,83.32,69.94,metric
27,1696445770871,82.49,69.94,metric
27,1696445848762,82.51,69.39,metric
27,1696445950699,83.04,70.49,metric
27,1696445971805,82.52,70.37,metric
27,1696446137926,82.83,69.04,metric
27,1696446426451,82.54,66.19,metric
27,1696446496345,80.62,62.52,metric
27,1696446589743,79.78,68.0,metric
27,1696446794725,81.25,68.99,metric
27,1696446812282,80.87,69.58,metric
27,1696447260372,80.61,63.57,metric
27,1696447307014,81.07,67.09,metric
27,1696447421061,81.37,68.8,metric
27,1696447456294,81.45,68.95,metric
27,1696447523429,80.9,68.67,metric
27,1696447634867,82.91,69.11,metric
27,1696447723919,83.18,69.8,metric
27,1696448082594,81.25,69.79,metric
27,1696448334625,82.56,69.87,metric
27,1696448505332,83.17,66.35,metric
27,1696449137065,80.65,63.97,metric
27,1696449403668,81.59,69.38,metric
27,1696449431778,81.18,69.12,metric
27,1696449578511,80.71,69.11,metric
27,1696449595143,80.75,70.22,metric
27,1696450112485,80.63,69.39,metric
27,1696450133543,80.85,70.78,metric
27,1696450316848,81.03,70.21,metric
27,1696450426968,81.15,70.74,metric
27,1696450577014,80.99,65.06,metric
27,1696450616209,78.81,69.85,metric
27,1696451112465,81.06,69.78,metric
27,1696451408482,81.21,72.71,metric
27,1696451427587,80.72,72.79,metric
27,1696451689923,80.96,69.23,metric
27,1696451909003,81.53,71.43,metric
27,1696452019469,81.45,66.98,metric
27,1696452040082,81.1,65.27,metric
27,1696452396887,83.3,71.94,metric
27,1696452551948,83.15,69.28,metric
27,1696452613684,82.53,65.25,metric
27,1696452850352,81.39,69.59,metric
27,1696452896079,82.5,71.25,metric
27,1696452941744,83.27,70.03,metric
27,1696452954402,82.88,71.89,metric
27,1696452996076,83.39,70.24,metric
27,1696453328802,81.38,67.57,metric
27,1696453448344,81.43,69.91,metric
27,1696453481491,83.32,70.62,metric
27,1696453504586,83.2,70.39,metric
27,1696453861879,81.39,66.14,metric
27,1696453887968,81.22,68.59,metric
27,1696454019500,80.97,69.0,metric
27,1696454103870,82.4,70.76,metric
27,1696454487585,80.97,70.88,metric
27,1696454541865,81.49,70.22,metric
27,1696454845632,81.51,66.79,metric
27,1696454909846,81.01,69.94,metric
27,1696455039909,81.32,69.66,metric
27,1696455174735,82.89,69.91,metric
27,1696455248556,83.26,69.48,metric
27,1696455602856,81.32,69.83,metric
27,1696455738085,82.57,70.8,metric
27,1696455771164,82.5,69.46,metric
27,1696455866175,83.13,65.38,metric
27,1696455885274,83.26,64.12,metric
27,1696456283700,82.62,70.0,metric
27,1696456629048,80.98,69.16,metric
27,1696456847672,81.06,69.29,metric
27,1696457089699,80.66,66.56,metric
27,1696457228330,81.36,70.41,metric
27,1696457463916,81.3,69.95,metric
27,1696457598132,82.69,71.03,metric
27,1696458227862,80.95,70.05,metric
27,1696458341880,82.78,71.09,metric
27,1696458385575,83.21,71.35,metric
27,1696458478540,82.41,68.55,metric
27,1696458507150,82.58,65.53,metric
27,1696458726955,81.0,70.39,metric
27,1696458878206,81.19,70.69,metric
27,1696459040889,82.66,71.84,metric
27,1696459408336,81.36,70.83,metric
27,1696459610608,80.8,70.42,metric
27,1696459643674,80.96,70.38,metric
27,1696460149488,81.19,70.81,metric
27,1696460173547,80.93,70.14,metric
27,1696460387626,82.93,71.26,metric
27,1696460464875,83.24,71.95,metric
27,1696460620947,81.16,63.84,metric
27,1696461411672,81.59,68.61,metric
27,1696461458361,80.76,69.45,metric
27,1696461572532,80.97,70.39,metric
27,1696461754507,81.25,70.57,metric
27,1696461955525,80.76,63.17,metric
27,1696462045954,81.03,68.7,metric
27,1696462497781,80.83,70.71,metric
27,1696462511354,81.31,68.39,metric
27,1696462528879,81.04,67.36,metric
27,1696462626451,81.15,63.08,metric
27,1696462641004,81.43,64.93,metric
27,1696462733949,81.57,69.07,metric
27,1696462948440,81.06,69.91,metric
27,1696463392936,81.01,69.66,metric
27,1696463501651,81.03,69.37,metric
27,1696463687690,82.65,71.27,metric
27,1696464003766,80.77,69.54,metric
27,1696464036888,81.19,69.47,metric
27,1696464072037,81.25,69.77,metric
27,1696464085602,80.87,69.44,metric
27,1696464462640,82.78,70.67,metric
27,1696464689624,81.04,68.77,metric
27,1696464949313,82.84,70.69,metric
27,1696464988427,82.92,71.84,metric
27,1696465007998,83.16,71.58,metric
27,1696465033324,83.1,71.22,metric
27,1696465177079,83.33,66.02,metric
27,1696465245473,80.68,63.8,metric
27,1696465632981,83.32,71.17,metric
27,1696465759676,83.01,69.45,metric
27,1696465901100,80.78,67.4,metric
27,1696466032159,81.14,69.55,metric
27,1696466471818,81.49,64.42,metric
27,1696466571942,80.67,68.61,metric
27,1696466694284,81.22,70.57,metric
27,1696467085804,80.9,68.74,metric
27,1696467303233,80.96,70.02,metric
27,1696467324806,80.87,70.02,metric
27,1696467340369,81.27,71.49,metric
27,1696467428267,83.2,71.35,metric
27,1696467670762,81.04,67.53,metric
27,1696467726595,81.28,70.99,metric
27,1696467767253,81.08,70.13,metric
27,1696468477295,81.5,71.57,metric
27,1696468497999,80.73,71.49,metric
27,1696468694710,81.21,71.11,metric
27,1696468778128,82.78,72.4,metric
27,1696468847326,80.68,65.58,metric
27,1696468896024,80.76,64.73,metric
27,1696469469691,81.32,71.67,metric
27,1696469627855,81.13,65.12,metric
27,1696469645419,81.25,65.39,metric
27,1696469812928,80.61,70.09,metric
27,1696469958637,81.09,71.05,metric
27,1696469981722,80.95,71.88,metric
27,1696470014383,81.51,71.44,metric
27,1696470071159,81.0,71.62,metric
27,1696470389675,80.78,70.13,metric
27,1696470406751,81.19,71.36,metric
27,1696470578946,81.07,72.59,metric
27,1696470968833,80.7,67.63,metric
27,1696471098419,81.02,72.19,metric
27,1696471205630,82.41,74.42,metric
27,1696471489888,80.93,74.08,metric
27,1696471860773,80.73,75.73,metric
27,1696472422329,81.51,68.14,metric
27,1696472464946,81.14,68.32,metric
27,1696472480540,80.79,68.47,metric
27,1696472495360,80.98,68.09,metric
27,1696472540032,80.83,72.14,metric
27,1696472838001,81.11,66.75,metric
27,1696473435966,80.83,73.41,metric
27,1696473459067,81.19,72.54,metric
27,1696473494289,80.85,68.72,metric
27,1696473505829,81.52,67.74,metric
27,1696473532885,81.18,65.36,metric
27,1696473597350,81.03,66.17,metric
27,1696473706609,80.63,72.85,metric
27,1696473844887,80.94,67.22,metric
27,1696474003560,79.27,69.74,metric
27,1696474058067,80.96,72.61,metric
27,1696474106762,81.21,72.63,metric
27,1696474121415,81.6,72.45,metric
27,1696474357354,79.73,68.12,metric
27,1696474637191,81.23,67.78,metric
27,1696474755311,78.85,66.24,metric
27,1696474823959,79.61,71.05,metric
27,1696474890184,81.23,72.25,metric
27,1696474985678,80.99,70.99,metric
27,1696475083620,80.88,64.81,metric
27,1696475099139,79.64,65.88,metric
27,1696475217307,79.29,71.92,metric
27,1696475302958,81.09,71.58,metric
27,1696475326033,81.47,71.64,metric
27,1696475771932,80.96,71.83,metric
27,1696475806199,81.23,71.35,metric
27,1696475817758,81.58,71.57,metric
27,1696475885981,80.7,71.77,metric
27,1696475950285,80.68,72.48,metric
27,1696475992480,81.15,72.99,metric
27,1696476073609,80.91,68.16,metric
27,1696476106891,81.3,65.47,metric
27,1696476139028,81.34,64.05,metric
27,1696476154578,81.4,65.58,metric
27,1696476233472,79.53,70.86,metric
27,1696476410513,80.89,72.74,metric
27,1696476496016,81.24,72.57,metric
27,1696477144841,79.24,69.43,metric
27,1696477386211,80.73,72.79,metric
27,1696477405773,81.19,72.53,metric
27,1696477421511,81.35,73.72,metric
27,1696477629620,81.29,73.8,metric
27,1696477696029,81.24,73.13,metric
27,1696477802461,81.43,74.83,metric
27,1696477832688,80.67,73.31,metric
27,1696478000842,79.72,71.31,metric
27,1696478411051,81.58,74.79,metric
27,1696478550606,81.0,74.1,metric
27,1696478669193,81.28,65.52,metric
27,1696479004384,81.38,73.98,metric
27,1696479019059,81.34,73.62,metric
27,1696479600493,81.14,73.98,metric
27,1696479629712,80.86,73.2,metric
27,1696479747241,81.54,73.15,metric
27,1696479852168,80.68,68.07,metric
27,1696479995322,79.49,68.64,metric
27,1696480137910,81.42,72.92,metric
27,1696480197941,81.01,72.63,metric
27,1696480279733,80.99,72.05,metric
27,1696480309948,80.96,72.27,metric
27,1696480413462,80.99,72.34,metric
27,1696480499233,81.0,73.73,metric
27,1696480954093,81.07,72.13,metric
27,1696481167587,80.84,72.61,metric
27,1696481184135,81.14,72.66,metric
27,1696481422541,81.12,65.71,metric
27,1696481457153,81.26,65.97,metric
27,1696481522522,80.99,71.52,metric
27,1696481999941,78.82,66.11,metric
27,1696482003688,79.29,68.56,metric
27,1696482319731,80.85,72.77,metric
27,1696482351896,81.38,72.78,metric
27,1696482658928,79.06,64.52,metric
27,1696483106602,81.23,72.01,metric
27,1696483253260,81.09,72.07,metric
27,1696483376808,81.51,64.76,metric
27,1696483775770,80.65,72.71,metric
27,1696483899690,81.11,65.24,metric
27,1696483958039,80.96,64.5,metric
27,1696484337711,80.72,72.36,metric
27,1696484354781,81.17,72.67,metric
27,1696484369348,81.16,72.27,metric
27,1696484418155,81.34,72.27,metric
27,1696484617412,80.95,72.7,metric
27,1696484884598,80.89,71.86,metric
27,1696485138067,81.19,72.71,metric
27,1696485546353,79.07,70.85,metric
27,1696485580458,81.57,71.88,metric
27,1696485776304,81.54,71.61,metric
27,1696485922056,81.18,71.9,metric
27,1696485976827,81.06,71.26,metric
27,1696486204659,80.75,70.45,metric
27,1696486234262,81.06,70.44,metric
27,1696486561580,81.0,70.26,metric
27,1696486664582,81.01,70.28,metric
27,1696486699233,81.41,70.04,metric
27,1696486876727,80.92,70.74,metric
27,1696486948519,81.11,70.5,metric
27,1696486985834,80.91,70.08,metric
27,1696487441380,81.49,70.95,metric
27,1696487906338,81.21,70.86,metric
27,1696488201515,80.85,70.77,metric
27,1696488341640,80.84,70.09,metric
27,1696488886646,81.02,70.37,metric
27,1696489037989,80.96,70.67,metric
27,1696489138452,81.59,70.24,metric
27,1696489155527,80.67,70.9,metric
27,1696489389607,83.33,71.1,metric
27,1696489734473,83.22,71.7,metric
27,1696489786679,82.42,71.13,metric
27,1696489830843,82.54,71.27,metric
27,1696490030312,82.61,71.99,metric
27,1696490084649,83.28,71.16,metric
27,1696490215724,83.21,71.4,metric
27,1696490345239,82.76,71.4,metric
27,1696490486971,82.6,71.87,metric
27,1696490634698,83.2,71.78,metric
27,1696490771202,82.46,71.53,metric
27,1696490957191,83.28,71.58,metric
27,1696491014935,82.83,71.13,metric
27,1696491055279,83.1,71.27,metric
27,1696491169393,83.17,71.76,metric
27,1696491184600,82.73,71.28,metric
27,1696491256868,82.75,71.4,metric
27,1696491501996,82.82,71.12,metric
27,1696491535072,83.16,71.78,metric
27,1696491799671,82.91,71.88,metric
27,1696491900850,82.76,71.18,metric
27,1696492117046,83.29,71.68,metric
27,1696492405577,82.59,70.39,metric
27,1696492583416,82.65,71.29,metric
27,1696492607472,82.65,71.72,metric
27,1696492694883,82.79,71.31,metric
27,1696492730654,83.13,71.58,metric
27,1696492863625,82.44,70.16,metric
27,1696492891235,82.8,70.55,metric
27,1696493207230,83.19,71.28,metric
27,1696493419877,82.53,70.5,metric
27,1696493457954,83.13,70.92,metric
27,1696493879443,82.82,70.23,metric
27,1696494147812,82.76,70.19,metric
27,1696494271942,82.97,70.64,metric
27,1696494336836,82.94,70.94,metric
27,1696494442989,82.47,70.15,metric
27,1696494510936,82.83,70.92,metric
27,1696494605953,83.06,70.34,metric
27,1696494754616,82.5,70.9,metric
27,1696495009662,83.14,70.71,metric
27,1696495310367,82.44,70.16,metric
27,1696495478099,82.81,70.93,metric
27,1696495592245,83.06,70.31,metric
27,1696495657141,83.37,70.2,metric
27,1696495921079,83.21,70.23,metric
27,1696496113528,82.52,70.74,metric
27,1696496258071,82.85,70.72,metric
27,1696496375380,82.93,70.23,metric
27,1696496484833,83.31,70.77,metric
27,1696496528611,83.21,70.82,metric
27,1696496759664,82.87,69.93,metric
27,1696496794766,82.52,69.05,metric
27,1696497010757,82.67,70.81,metric
27,1696497022305,83.08,69.16,metric
27,1696497105704,82.57,69.99,metric
27,1696497310637,82.76,69.3,metric
27,1696497419123,82.93,69.41,metric
27,1696497876352,82.64,69.89,metric
27,1696498005357,82.47,69.39,metric
27,1696498100552,83.16,69.5,metric
27,1696498197365,82.79,69.47,metric
27,1696498576169,83.23,69.13,metric
27,1696499087195,82.61,69.7,metric
27,1696499150016,83.14,69.11,metric
27,1696499260569,82.58,69.83,metric
27,1696499276101,82.74,69.37,metric
27,1696499351418,83.02,69.28,metric
27,1696499476604,82.68,69.62,metric
27,1696499562582,83.21,69.86,metric
27,1696499586203,83.33,69.29,metric
27,1696499709275,82.46,69.04,metric
27,1696499751927,82.84,69.84,metric
27,1696499819735,83.05,70.0,metric
27,1696499907768,82.95,69.55,metric
27,1696500006249,82.55,69.86,metric
27,1696500065530,83.17,69.71,metric
27,1696501079387,82.91,68.16,metric
27,1696501101063,83.15,69.37,metric
27,1696501179836,82.58,68.12,metric
27,1696501192479,83.19,68.35,metric
27,1696501335199,82.95,68.14,metric
27,1696501465826,82.7,68.8,metric
27,1696501506947,82.51,68.89,metric
27,1696501527632,83.12,69.89,metric
27,1696501540192,82.4,68.27,metric
27,1696501591942,82.97,69.67,metric
27,1696501694439,83.08,68.25,metric
27,1696501905815,82.47,68.98,metric
27,1696502047023,83.33,68.95,metric
27,1696502170122,83.23,68.12,metric
27,1696502652325,83.06,68.9,metric
27,1696503143602,82.87,68.89,metric
27,1696503382692,82.47,68.08,metric
27,1696503675248,83.31,68.25,metric
27,1696503747324,83.18,68.17,metric
27,1696503791961,83.19,68.16,metric
27,1696503850793,82.84,68.34,metric
27,1696504106621,83.08,68.03,metric
27,1696504219048,83.3,68.45,metric
27,1696504600273,83.21,68.01,metric
27,1696504611944,82.64,68.66,metric
27,1696504693698,82.84,68.52,metric
27,1696505312044,83.06,68.21,metric
27,1696505366744,83.33,68.16,metric
27,1696505682060,82.57,68.35,metric
27,1696505696613,82.47,68.22,metric
27,1696506262946,82.54,67.26,metric
27,1696506284568,83.38,68.05,metric
27,1696506759922,82.82,68.48,metric
27,1696507117750,83.0,68.64,metric
27,1696507178960,82.96,68.59,metric
27,1696507205674,82.98,68.43,metric
27,1696507272493,83.0,68.21,metric
27,1696507474526,83.16,68.61,metric
27,1696507861112,82.4,67.69,metric
27,1696507986587,83.08,67.71,metric
27,1696508062512,83.22,67.06,metric
27,1696508142423,82.64,67.96,metric
27,1696508407172,82.86,67.81,metric
27,1696509080490,83.17,67.78,metric
27,1696509140370,82.46,67.4,metric
27,1696509249382,82.4,67.34,metric
27,1696509366321,83.03,67.36,metric
27,1696509914875,82.92,67.9,metric
27,1696510073457,83.3,67.89,metric
27,1696510124119,82.66,67.15,metric
27,1696510281602,83.12,67.0,metric
27,1696510317674,83.01,67.59,metric
27,1696510556511,82.5,67.85,metric
27,1696510759923,83.36,67.54,metric
27,1696511100247,82.97,67.84,metric
27,1696511381907,83.16,67.51,metric
27,1696511564792,82.57,67.71,metric
27,1696512007476,83.35,67.04,metric
27,1696512155286,82.86,67.15,metric
27,1696512250687,83.08,67.8,metric
27,1696513282683,82.5,67.88,metric
27,1696513341989,83.32,67.77,metric
27,1696513615711,82.62,67.84,metric
27,1696513637268,82.72,67.66,metric
27,1696513957849,82.5,67.13,metric
27,1696514468954,83.35,67.76,metric
27,1696514514673,82.88,67.5,metric
27,1696514639000,82.83,67.54,metric
27,1696514742480,83.19,67.08,metric
27,1696514798624,83.14,66.95,metric
27,1696514932098,83.33,68.0,metric
27,1696515099989,83.32,67.68,metric
27,1696515168261,82.55,67.23,metric
27,1696515214364,83.33,67.0,metric
27,1696515719132,81.03,66.96,metric
27,1696515808076,80.95,66.97,metric
27,1696516061607,81.02,66.79,metric
27,1696516138355,80.99,66.39,metric
27,1696516153039,80.74,66.77,metric
27,1696516233842,80.98,65.06,metric
27,1696516357520,83.18,67.91,metric
27,1696516413883,82.54,66.01,metric
27,1696516487418,81.0,65.18,metric
27,1696516571765,82.44,66.13,metric
27,1696516585428,82.87,66.48,metric
27,1696516708467,82.72,66.11,metric
27,1696516900043,82.4,66.38,metric
27,1696517507227,82.42,66.76,metric
27,1696517546327,82.57,66.29,metric
27,1696517729065,80.62,65.92,metric
27,1696517878999,81.06,65.07,metric
27,1696518077165,83.29,66.64,metric
27,1696518097732,82.84,66.51,metric
27,1696518272108,81.03,65.6,metric
27,1696518468584,82.6,66.09,metric
27,1696518787705,83.11,66.39,metric
27,1696518969549,83.13,66.65,metric
27,1696519121177,82.82,66.64,metric
27,1696519168902,82.48,66.93,metric
27,1696519190460,82.78,66.43,metric
27,1696519206005,82.75,66.23,metric
27,1696519500930,82.45,66.95,metric
27,1696519521486,83.04,66.28,metric
27,1696519567103,82.41,66.98,metric
27,1696519699222,83.15,66.4,metric
27,1696519750499,83.06,66.87,metric
27,1696520664956,82.87,66.28,metric
27,1696521007939,83.04,66.28,metric
27,1696521793216,82.64,66.28,metric
27,1696522254425,83.28,65.06,metric
27,1696522385562,83.09,66.05,metric
27,1696522546372,82.58,65.04,metric
27,1696522873260,82.6,66.44,metric
27,1696522998775,82.45,66.71,metric
27,1696523043948,83.36,66.75,metric
27,1696523173674,83.26,66.71,metric
27,1696523345834,82.55,66.24,metric
27,1696523379576,82.54,66.64,metric
27,1696523531133,82.47,66.16,metric
27,1696523546636,82.78,66.38,metric
27,1696523562214,83.29,66.21,metric
27,1696523580016,83.24,66.71,metric
27,1696523694467,82.71,67.75,metric
27,1696523727136,83.34,66.87,metric
27,1696523961257,83.12,67.81,metric
27,1696524324680,82.54,70.23,metric
27,1696524702959,83.38,70.63,metric
27,1696524987391,83.09,70.77,metric
